rank	word	ipa
5610	repite	/reˈpite/
5611	restricciones	/restɾikˈsjones/
5612	rocas	/ˈrokas/
5613	sara	/ˈsaɾa/
5614	satisfacer	/satisfaˈseɾ/
5615	servido	/seɾˈβiðo/
5616	serás	/seˈɾas/
5617	siglas	/ˈsiɣlas/
5618	sincero	/sinˈseɾo/
5619	sopa	/ˈsopa/
5620	sra	/sra/
5621	suecia	/suˈesja/
5622	símbolos	/ˈsimbolos/
5623	tapa	/ˈtapa/
5624	tortura	/toɾˈtuɾa/
5625	trabajamos	/tɾaβaˈxamos/
5626	transmitir	/tɾansmiˈtiɾ/
5627	trono	/ˈtɾono/
5628	vera	/ˈbeɾa/
5629	vientos	/ˈbjentos/
5630	ésto	/ˈesto/
5631	únicas	/ˈunikas/
5632	académica	/akaˈðemika/
5633	acusaciones	/akusaˈsjones/
5634	advierte	/aðˈβjeɾte/
5635	ai	/ˈai/
5636	aliento	/aˈljento/
5637	angeles	/aŋˈxeles/
5638	anunciado	/anunˈsjaðo/
5639	asistentes	/asisˈtentes/
5640	ave	/ˈaβe/
5641	averiguar	/aβeɾiɣuˈaɾ/
5642	besos	/ˈbesos/
5643	cansada	/kanˈsaða/
5644	carolina	/kaɾoˈlina/
5645	certeza	/seɾˈtesa/
5646	chistes	/tˈʃistes/
5647	claridad	/klaɾiˈðað/
5648	colaborar	/kolaβoˈɾaɾ/
5649	coma	/ˈkoma/
5650	compuesta	/kompuˈesta/
5651	consideró	/konsiðeˈɾo/
5652	corrupto	/koˈrupto/
5653	creatividad	/kɾeatiβiˈðað/
5654	cuadrados	/kuaˈðɾaðos/
5655	cuartel	/kuaɾˈtel/
5656	cultivos	/kulˈtiβos/
5657	cuotas	/kuˈotas/
5658	custodia	/kusˈtoðja/
5659	dc	/dk/
5660	decirme	/deˈsiɾme/
5661	divina	/diˈβina/
5662	duros	/ˈduɾos/
5663	electo	/eˈlekto/
5664	elegidos	/eleˈxiðos/
5665	encargo	/enˈkaɾɣo/
5666	encontraban	/enkonˈtɾaβan/
5667	entendí	/entenˈdi/
5668	escribí	/eskɾiˈβi/
5669	espaldas	/esˈpaldas/
5670	espectadores	/espektaˈðoɾes/
5671	específicas	/espeˈsifikas/
5672	evaluar	/eβaluˈaɾ/
5673	exista	/ekˈsista/
5674	expediente	/ekspeˈðjente/
5675	exportación	/ekspoɾtasiˈon/
5676	facil	/faˈsil/
5677	fea	/ˈfea/
5678	fieles	/ˈfjeles/
5679	formando	/foɾˈmando/
5680	fortalecer	/foɾtaleˈseɾ/
5681	fundada	/funˈdaða/
5682	gobernantes	/ɡoβeɾˈnantes/
5683	gobernar	/ɡoβeɾˈnaɾ/
5684	gorda	/ˈɡoɾða/
5685	griegos	/ˈɡɾjeɣos/
5686	guapa	/ɡuˈapa/
5687	guapo	/ɡuˈapo/
5688	hidalgo	/iˈðalɣo/
5689	hong	/oŋɡ/
5690	jugo	/ˈxuɣo/
5691	labores	/laˈβoɾes/
5692	lamento	/laˈmento/
5693	libertades	/liβeɾˈtaðes/
5694	like	/ˈlike/
5695	limita	/liˈmita/
5696	lisa	/ˈlisa/
5697	manteniendo	/manteˈnjendo/
5698	maquinaria	/makiˈnaɾja/
5699	masculino	/maskuˈlino/
5700	microsoft	/mikɾoˈsoft/
5701	minoría	/minoˈɾia/
5702	molina	/moˈlina/
5703	motivación	/motiβasiˈon/
5704	muera	/muˈeɾa/
5705	mérida	/ˈmeɾiða/
5706	navegación	/naβeɣasiˈon/
5707	nervios	/ˈneɾβjos/
5708	nomas	/ˈnomas/
5709	ocupada	/okuˈpaða/
5710	participado	/paɾtisiˈpaðo/
5711	parto	/ˈpaɾto/
5712	pasaría	/pasaˈɾia/
5713	pedirle	/peˈðiɾle/
5714	peligrosa	/peliˈɣɾosa/
5715	poderosos	/poðeˈɾosos/
5716	portavoz	/poɾtaˈβos/
5717	posts	/posts/
5718	probabilidad	/pɾoβaβiliˈðað/
5719	préstamos	/ˈpɾestamos/
5720	pudiendo	/puˈðjendo/
5721	puertos	/puˈeɾtos/
5722	radicales	/raðiˈkales/
5723	referéndum	/refeˈɾendum/
5724	reír	/reˈiɾ/
5725	sarah	/saˈɾa/
5726	secreta	/seˈkɾeta/
5727	simón	/siˈmon/
5728	subido	/suˈβiðo/
5729	terminaron	/teɾmiˈnaɾon/
5730	that	/tat/
5731	tomada	/toˈmaða/
5732	típica	/ˈtipika/
5733	valen	/ˈbalen/
5734	vecina	/beˈsina/
5735	veras	/ˈbeɾas/
5736	vigor	/biˈɣoɾ/
5737	vuelvan	/buˈelβan/
5738	acabe	/aˈkaβe/
5739	ampliación	/ampljasiˈon/
5740	aprobada	/apɾoˈβaða/
5741	artístico	/aɾˈtistiko/
5742	ayudado	/aʝuˈðaðo/
5743	ayudará	/aʝuðaˈɾa/
5744	aéreo	/aˈeɾeo/
5745	bala	/ˈbala/
5746	balón	/baˈlon/
5747	barrera	/baˈreɾa/
5748	bronce	/ˈbɾonse/
5749	cadáver	/kaˈðaβeɾ/
5750	caracteriza	/kaɾakteˈɾisa/
5751	carteles	/kaɾˈteles/
5752	católico	/kaˈtoliko/
5753	claros	/ˈklaɾos/
5754	colaboradores	/kolaβoɾaˈðoɾes/
5755	colonias	/koˈlonjas/
5756	comidas	/koˈmiðas/
5757	comparten	/komˈpaɾten/
5758	conexiones	/konekˈsjones/
5759	conozca	/koˈnoska/
5760	continuo	/kontiˈnuo/
5761	copas	/ˈkopas/
5762	corazon	/koˈɾason/
5763	círculos	/ˈsiɾkulos/
5764	desean	/deˈsean/
5765	deseas	/deˈseas/
5766	destacados	/destaˈkaðos/
5767	destacan	/desˈtakan/
5768	determinación	/deteɾminasiˈon/
5769	donald	/doˈnald/
5770	duerme	/duˈeɾme/
5771	emilio	/eˈmiljo/
5772	enfrentamiento	/enfɾentaˈmjento/
5773	engañar	/eŋɡaˈɲaɾ/
5774	enseguida	/enseˈɣiða/
5775	episodios	/epiˈsoðjos/
5776	especialistas	/espesjaˈlistas/
5777	estatua	/estaˈtua/
5778	feminista	/femiˈnista/
5779	ferrocarril	/ferokaˈril/
5780	finalizar	/finaliˈsaɾ/
5781	futura	/fuˈtuɾa/
5782	ganaron	/ɡaˈnaɾon/
5783	hablemos	/aˈβlemos/
5784	holanda	/oˈlanda/
5785	identificado	/iðentifiˈkaðo/
5786	idiotas	/iˈðjotas/
5787	ignorar	/iɣnoˈɾaɾ/
5788	inclusive	/inkluˈsiβe/
5789	indicado	/indiˈkaðo/
5790	iniciado	/iniˈsjaðo/
5791	interpretar	/inteɾpɾeˈtaɾ/
5792	iría	/iˈɾia/
5793	iva	/ˈiβa/
5794	ladrón	/laˈðɾon/
5795	legislatura	/lexislaˈtuɾa/
5796	levante	/leˈβante/
5797	ligera	/liˈxeɾa/
5798	literario	/liteˈɾaɾjo/
5799	live	/ˈliβe/
5800	manipulación	/manipulasiˈon/
5801	mateo	/maˈteo/
5802	mecánica	/meˈkanika/
5803	mesas	/ˈmesas/
5804	mg	/mɣ/
5805	montar	/monˈtaɾ/
5806	muchacha	/mutˈʃatʃa/
5807	naves	/ˈnaβes/
5808	nazi	/ˈnasi/
5809	odia	/ˈoðja/
5810	operar	/opeˈɾaɾ/
5811	orgánica	/oɾˈɣanika/
5812	paralelo	/paɾaˈlelo/
5813	parientes	/paˈɾjentes/
5814	parques	/ˈpaɾkes/
5815	pata	/ˈpata/
5816	patente	/paˈtente/
5817	pedí	/peˈði/
5818	perdona	/peɾˈðona/
5819	poseen	/poˈseen/
5820	preguntado	/pɾeɣunˈtaðo/
5821	presupuestos	/pɾesupuˈestos/
5822	procedentes	/pɾoseˈðentes/
5823	prometo	/pɾoˈmeto/
5824	proporción	/pɾopoɾsiˈon/
5825	públicamente	/ˈpuβlikamente/
5826	raras	/ˈraɾas/
5827	recomienda	/rekoˈmjenda/
5828	recordó	/rekoɾˈðo/
5829	reflejo	/reˈflexo/
5830	relevantes	/releˈβantes/
5831	retirada	/retiˈɾaða/
5832	reúne	/reˈune/
5833	romanos	/roˈmanos/
5834	saga	/ˈsaɣa/
5835	sam	/sam/
5836	señalado	/seɲaˈlaðo/
5837	simon	/ˈsimon/
5838	sombrero	/somˈbɾeɾo/
5839	subida	/suˈβiða/
5840	supera	/suˈpeɾa/
5841	supervivencia	/supeɾβiˈβensja/
5842	talla	/ˈtaʝa/
5843	teclado	/teˈklaðo/
5844	temo	/ˈtemo/
5845	tendrían	/tenˈdɾian/
5846	tocando	/toˈkando/
5847	tonta	/ˈtonta/
5848	tontos	/ˈtontos/
5849	tribu	/ˈtɾiβu/
5850	usualmente	/usualˈmente/
5851	variables	/baˈɾjaβles/
5852	verlos	/ˈbeɾlos/
5853	vidal	/biˈðal/
5854	wikipedia	/wikiˈpeðja/
5855	abuelos	/aβuˈelos/
5856	acento	/aˈsento/
5857	acusación	/akusasiˈon/
5858	afectar	/afekˈtaɾ/
5859	ambientales	/ambjenˈtales/
5860	ampliar	/amˈpljaɾ/
5861	ando	/ˈando/
5862	aprendiendo	/apɾenˈdjendo/
5863	apropiado	/apɾoˈpjaðo/
5864	armonía	/aɾmoˈnia/
5865	atraer	/atɾaˈeɾ/
5866	aumentó	/aumenˈto/
5867	auténtico	/auˈtentiko/
5868	baby	/baˈβi/
5869	bilbao	/bilˈβao/
5870	brian	/bɾjan/
5871	brinda	/ˈbɾinda/
5872	cables	/ˈkaβles/
5873	capilla	/kaˈpiʝa/
5874	capitales	/kapiˈtales/
5875	caracteres	/kaɾakˈteɾes/
5876	cerdo	/ˈseɾðo/
5877	chat	/tʃat/
5878	colega	/koˈleɣa/
5879	comparar	/kompaˈɾaɾ/
5880	condado	/konˈdaðo/
5881	constituyente	/konstituˈʝente/
5882	contener	/konteˈneɾ/
5883	contesta	/konˈtesta/
5884	controla	/konˈtɾola/
5885	creció	/kɾesiˈo/
5886	cruce	/ˈkɾuse/
5887	cuchillo	/kutˈʃiʝo/
5888	códigos	/ˈkoðiɣos/
5889	darán	/daˈɾan/
5890	deba	/ˈdeβa/
5891	dejarlo	/deˈxaɾlo/
5892	desapareció	/desapaɾesiˈo/
5893	determinada	/deteɾmiˈnaða/
5894	determinados	/deteɾmiˈnaðos/
5895	discusiones	/diskuˈsjones/
5896	disparos	/disˈpaɾos/
5897	dispuesta	/dispuˈesta/
5898	dorado	/doˈɾaðo/
5899	ducha	/ˈdutʃa/
5900	duras	/ˈduɾas/
5901	enfrenta	/enˈfɾenta/
5902	esclavitud	/esklaβiˈtuð/
5903	est	/est/
5904	estándares	/esˈtandaɾes/
5905	eta	/ˈeta/
5906	eu	/ˈeu/
5907	experimento	/ekspeɾiˈmento/
5908	factura	/fakˈtuɾa/
5909	fidel	/fiˈðel/
5910	financieras	/finanˈsjeɾas/
5911	georgia	/xeˈoɾxja/
5912	globo	/ˈɡloβo/
5913	goma	/ˈɡoma/
5914	homicidio	/omiˈsiðjo/
5915	hungría	/uŋˈɡɾia/
5916	ia	/ja/
5917	incapaz	/inkaˈpas/
5918	incendios	/inˈsendjos/
5919	inferiores	/infeˈɾjoɾes/
5920	ingles	/ˈiŋɡles/
5921	instalar	/instaˈlaɾ/
5922	integrado	/inteˈɣɾaðo/
5923	interacción	/inteɾaksiˈon/
5924	jardines	/xaɾˈðines/
5925	lenta	/ˈlenta/
5926	limón	/liˈmon/
5927	llegaba	/ʝeˈɣaβa/
5928	maquillaje	/makiˈʝaxe/
5929	marchas	/ˈmaɾtʃas/
5930	matemática	/mateˈmatika/
5931	mentalidad	/mentaliˈðað/
5932	micro	/ˈmikɾo/
5933	ministra	/miˈnistɾa/
5934	musica	/muˈsika/
5935	mágico	/ˈmaxiko/
5936	nacionalismo	/nasjonaˈlismo/
5937	narrativa	/naraˈtiβa/
5938	neta	/ˈneta/
5939	netflix	/netˈfliks/
5940	obrero	/oˈβɾeɾo/
5941	observaciones	/oβseɾβaˈsjones/
5942	olvide	/olˈβiðe/
5943	pagando	/paˈɣando/
5944	perspectivas	/peɾspekˈtiβas/
5945	podia	/ˈpoðja/
5946	presta	/ˈpɾesta/
5947	privilegios	/pɾiβiˈlexjos/
5948	protagonistas	/pɾotaɣoˈnistas/
5949	realista	/reaˈlista/
5950	rebelde	/reˈβelde/
5951	reseña	/reˈseɲa/
5952	reveló	/reβeˈlo/
5953	sabio	/ˈsaβjo/
5954	saldrá	/salˈdɾa/
5955	salía	/saˈlia/
5956	sobrino	/soˈβɾino/
5957	sorprendido	/soɾpɾenˈdiðo/
5958	sucio	/ˈsusjo/
5959	sumamente	/sumaˈmente/
5960	supuesta	/supuˈesta/
5961	tabaco	/taˈβako/
5962	taylor	/taiˈloɾ/
5963	temperaturas	/tempeɾaˈtuɾas/
5964	tienden	/ˈtjenden/
5965	tokio	/ˈtokjo/
5966	tomamos	/toˈmamos/
5967	uh	/u/
5968	use	/ˈuse/
5969	variable	/baˈɾjaβle/
5970	verificar	/beɾifiˈkaɾ/
5971	vivas	/ˈbiβas/
5972	vínculo	/ˈbinkulo/
5973	aceptó	/asepˈto/
5974	aficionados	/afisjoˈnaðos/
5975	agrícolas	/aˈɣɾikolas/
5976	algodón	/alɣoˈðon/
5977	ancianos	/anˈsjanos/
5978	apoyado	/apoˈʝaðo/
5979	aprueba	/apɾuˈeβa/
5980	arresto	/aˈresto/
5981	asume	/aˈsume/
5982	atlético	/aˈtletiko/
5983	aumentando	/aumenˈtando/
5984	boletín	/boleˈtin/
5985	caiga	/kaˈiɣa/
5986	carbono	/kaɾˈβono/
5987	charlie	/tˈʃaɾlje/
5988	climático	/kliˈmatiko/
5989	cobra	/ˈkoβɾa/
5990	complejos	/komˈplexos/
5991	corredor	/koreˈðoɾ/
5992	cortas	/ˈkoɾtas/
5993	creí	/kɾeˈi/
5994	decirles	/deˈsiɾles/
5995	demostró	/demosˈtɾo/
5996	desfile	/desˈfile/
5997	ejecutar	/exekuˈtaɾ/
5998	eligió	/elixiˈo/
5999	encuentren	/enkuˈentɾen/
6000	entregado	/entɾeˈɣaðo/
6001	escuchas	/esˈkutʃas/
6002	esfera	/esˈfeɾa/
6003	estupidez	/estupiˈðes/
6004	exclusivo	/ekskluˈsiβo/
6005	extinción	/ekstinsiˈon/
6006	extraordinaria	/ekstɾaoɾðiˈnaɾja/
6007	facultades	/fakulˈtaðes/
6008	ficha	/ˈfitʃa/
6009	formada	/foɾˈmaða/
6010	foros	/ˈfoɾos/
6011	fáciles	/ˈfasiles/
6012	gratuito	/ɡɾatuˈito/
6013	hables	/ˈaβles/
6014	honesto	/oˈnesto/
6015	huele	/uˈele/
6016	huella	/uˈeʝa/
6017	huracán	/uɾaˈkan/
6018	indias	/ˈindjas/
6019	infinito	/infiˈnito/
6020	jugada	/xuˈɣaða/
6021	jugó	/xuˈɣo/
6022	lara	/ˈlaɾa/
6023	lateral	/lateˈɾal/
6024	ligero	/liˈxeɾo/
6025	limitaciones	/limitaˈsjones/
6026	llevaban	/ʝeˈβaβan/
6027	manifestó	/manifesˈto/
6028	marcelo	/maɾˈselo/
6029	mega	/ˈmeɣa/
6030	migración	/miɣɾasiˈon/
6031	miran	/ˈmiɾan/
6032	montes	/ˈmontes/
6033	muñoz	/muˈɲos/
6034	músico	/ˈmusiko/
6035	nacionalista	/nasjonaˈlista/
6036	necesitar	/nesesiˈtaɾ/
6037	nobel	/noˈβel/
6038	occidentales	/oksiðenˈtales/
6039	opera	/oˈpeɾa/
6040	ordenado	/oɾðeˈnaðo/
6041	palos	/ˈpalos/
6042	pasados	/paˈsaðos/
6043	permitirá	/peɾmitiˈɾa/
6044	pidieron	/piˈðjeɾon/
6045	pos	/pos/
6046	precisa	/pɾeˈsisa/
6047	prestigio	/pɾesˈtixjo/
6048	privilegio	/pɾiβiˈlexjo/
6049	productivo	/pɾoðukˈtiβo/
6050	prohibir	/pɾoiˈβiɾ/
6051	práctico	/ˈpɾaktiko/
6052	puentes	/puˈentes/
6053	reconocida	/rekonoˈsiða/
6054	recurrir	/rekuˈriɾ/
6055	referirse	/refeˈɾiɾse/
6056	reflexiones	/reflekˈsjones/
6057	retirado	/retiˈɾaðo/
6058	retos	/ˈretos/
6059	retraso	/reˈtɾaso/
6060	reunido	/reuˈniðo/
6061	reunió	/reuniˈo/
6062	rodea	/roˈðea/
6063	seguida	/seˈɣiða/
6064	sentada	/senˈtaða/
6065	separados	/sepaˈɾaðos/
6066	sirva	/ˈsiɾβa/
6067	solicita	/soliˈsita/
6068	sospecha	/sosˈpetʃa/
6069	supuestos	/supuˈestos/
6070	síndrome	/ˈsindɾome/
6071	telecomunicaciones	/telekomunikaˈsjones/
6072	telefónica	/teleˈfonika/
6073	testamento	/testaˈmento/
6074	tolerancia	/toleˈɾansja/
6075	toros	/ˈtoɾos/
6076	traducido	/tɾaðuˈsiðo/
6077	transparente	/tɾanspaˈɾente/
6078	vendiendo	/benˈdjendo/
6079	violenta	/bjoˈlenta/
6080	álvarez	/ˈalβaɾes/
6081	ángulo	/ˈaŋɡulo/
6082	acercarse	/aseɾˈkaɾse/
6083	actuando	/aktuˈando/
6084	andrea	/anˈdɾea/
6085	armando	/aɾˈmando/
6086	arroyo	/aˈroʝo/
6087	aseguro	/aseˈɣuɾo/
6088	avanzada	/aβanˈsaða/
6089	añadido	/aɲaˈðiðo/
6090	batallas	/baˈtaʝas/
6091	bibliotecas	/biβljoˈtekas/
6092	bonos	/ˈbonos/
6093	burgos	/ˈbuɾɣos/
6094	calificación	/kalifikasiˈon/
6095	cartagena	/kaɾtaˈxena/
6096	cayendo	/kaˈʝendo/
6097	cenar	/seˈnaɾ/
6098	centavos	/senˈtaβos/
6099	cerrados	/seˈraðos/
6100	chiapas	/tˈʃjapas/
6101	comen	/ˈkomen/
6102	comparado	/kompaˈɾaðo/
6103	concesión	/konsesiˈon/
6104	concluyó	/konkluˈʝo/
6105	conserva	/konˈseɾβa/
6106	constancia	/konsˈtansja/
6107	constantes	/konsˈtantes/
6108	construcciones	/konstɾukˈsjones/
6109	convierten	/komˈbjeɾten/
6110	costó	/kosˈto/
6111	crecido	/kɾeˈsiðo/
6112	deberes	/deˈβeɾes/
6113	decente	/deˈsente/
6114	demonios	/deˈmonjos/
6115	despedida	/despeˈðiða/
6116	digna	/ˈdiɣna/
6117	distritos	/disˈtɾitos/
6118	dándole	/ˈdandole/
6119	débiles	/ˈdeβiles/
6120	edward	/eˈðwaɾð/
6121	empate	/emˈpate/
6122	engaño	/eŋˈɡaɲo/
6123	entendimiento	/entendiˈmjento/
6124	eric	/eˈɾik/
6125	escaleras	/eskaˈleɾas/
6126	escenarios	/esseˈnaɾjos/
6127	estáis	/esˈtais/
6128	eterna	/eˈteɾna/
6129	exilio	/ekˈsiljo/
6130	film	/film/
6131	gustaria	/ɡusˈtaɾja/
6132	hacernos	/aˈseɾnos/
6133	históricas	/isˈtoɾikas/
6134	huellas	/uˈeʝas/
6135	héctor	/ˈektoɾ/
6136	instrucción	/instɾuksiˈon/
6137	introducir	/intɾoðuˈsiɾ/
6138	janeiro	/xaneˈiɾo/
6139	juana	/xuˈana/
6140	lagos	/ˈlaɣos/
6141	lema	/ˈlema/
6142	liberar	/liβeˈɾaɾ/
6143	literal	/liteˈɾal/
6144	llegara	/ʝeˈɣaɾa/
6145	llevarse	/ʝeˈβaɾse/
6146	lleven	/ˈʝeβen/
6147	localización	/lokalisasiˈon/
6148	logo	/ˈloɣo/
6149	lol	/lol/
6150	lord	/loɾð/
6151	may	/maˈi/
6152	mencionó	/mensjoˈno/
6153	nube	/ˈnuβe/
6154	opositores	/oposiˈtoɾes/
6155	orilla	/oˈɾiʝa/
6156	oxígeno	/okˈsixeno/
6157	paco	/ˈpako/
6158	paquetes	/paˈketes/
6159	participando	/paɾtisiˈpando/
6160	pesada	/peˈsaða/
6161	pintor	/pinˈtoɾ/
6162	pinturas	/pinˈtuɾas/
6163	pistola	/pisˈtola/
6164	polo	/ˈpolo/
6165	ponía	/poˈnia/
6166	presidenciales	/pɾesiðenˈsjales/
6167	queriendo	/keˈɾjendo/
6168	químicos	/kiˈmikos/
6169	racismo	/raˈsismo/
6170	rebelión	/reβeliˈon/
6171	reclamar	/reklaˈmaɾ/
6172	relativa	/relaˈtiβa/
6173	resultar	/resulˈtaɾ/
6174	robaron	/roˈβaɾon/
6175	roger	/roˈxeɾ/
6176	ron	/ron/
6177	saberlo	/saˈβeɾlo/
6178	sabéis	/saˈβeis/
6179	secundario	/sekunˈdaɾjo/
6180	seriamente	/seɾjaˈmente/
6181	significativa	/siɣnifikaˈtiβa/
6182	sonar	/soˈnaɾ/
6183	team	/teˈam/
6184	tenerlo	/teˈneɾlo/
6185	tenías	/teˈnias/
6186	tercio	/ˈteɾsjo/
6187	testimonios	/testiˈmonjos/
6188	tiende	/ˈtjende/
6189	tomate	/toˈmate/
6190	traen	/ˈtɾaen/
6191	urbanos	/uɾˈβanos/
6192	uñas	/ˈuɲas/
6193	victor	/bikˈtoɾ/
6194	viii	/ˈbjii/
6195	énfasis	/ˈenfasis/
6196	acorde	/aˈkoɾðe/
6197	acostumbrado	/akostumˈbɾaðo/
6198	adam	/aˈðam/
6199	admite	/aðˈmite/
6200	advertencia	/aðβeɾˈtensja/
6201	afortunadamente	/afoɾtunaðaˈmente/
6202	agarra	/aˈɣara/
6203	alicante	/aliˈkante/
6204	alicia	/aˈlisja/
6205	aparatos	/apaˈɾatos/
6206	are	/ˈaɾe/
6207	arquitecto	/aɾkiˈtekto/
6208	arzobispo	/aɾsoˈβispo/
6209	asesinados	/asesiˈnaðos/
6210	atletas	/aˈtletas/
6211	basados	/baˈsaðos/
6212	bestia	/ˈbestja/
6213	botas	/ˈbotas/
6214	buscado	/busˈkaðo/
6215	cargas	/ˈkaɾɣas/
6216	casada	/kaˈsaða/
6217	caña	/ˈkaɲa/
6218	cinturón	/sintuˈɾon/
6219	coloca	/koˈloka/
6220	columnas	/koˈlumnas/
6221	comando	/koˈmando/
6222	conservadores	/konseɾβaˈðoɾes/
6223	consultar	/konsulˈtaɾ/
6224	cristóbal	/kɾisˈtoβal/
6225	cumpla	/ˈkumpla/
6226	cumplió	/kumpliˈo/
6227	dejemos	/deˈxemos/
6228	desaparece	/desapaˈɾese/
6229	despierto	/desˈpjeɾto/
6230	destinos	/desˈtinos/
6231	dile	/ˈdile/
6232	discapacidad	/diskapasiˈðað/
6233	diseños	/diˈseɲos/
6234	disminuir	/disminuˈiɾ/
6235	distinción	/distinsiˈon/
6236	divorcio	/diˈβoɾsjo/
6237	editores	/eðiˈtoɾes/
6238	encantado	/enkanˈtaðo/
6239	enfrentarse	/enfɾenˈtaɾse/
6240	envidia	/emˈbiðja/
6241	esenciales	/esenˈsjales/
6242	estatus	/esˈtatus/
6243	esteban	/esˈteβan/
6244	estilos	/esˈtilos/
6245	euro	/eˈuɾo/
6246	exigen	/ekˈsixen/
6247	expresado	/ekspɾeˈsaðo/
6248	faltaba	/falˈtaβa/
6249	favorable	/faβoˈɾaβle/
6250	fi	/fi/
6251	fibra	/ˈfiβɾa/
6252	gases	/ˈɡases/
6253	granja	/ˈɡɾaŋxa/
6254	grano	/ˈɡɾano/
6255	hermosas	/eɾˈmosas/
6256	hombros	/ˈombɾos/
6257	hábitos	/ˈaβitos/
6258	imagina	/imaˈxina/
6259	impulsar	/impulˈsaɾ/
6260	indicar	/indiˈkaɾ/
6261	injusto	/iŋˈxusto/
6262	irak	/iˈɾak/
6263	jalisco	/xaˈlisko/
6264	jo	/xo/
6265	jornadas	/xoɾˈnaðas/
6266	lady	/laˈði/
6267	life	/ˈlife/
6268	litros	/ˈlitɾos/
6269	llaves	/ˈʝaβes/
6270	mafia	/ˈmafja/
6271	mensuales	/mensuˈales/
6272	migrantes	/miˈɣɾantes/
6273	monstruo	/monsˈtɾuo/
6274	mora	/ˈmoɾa/
6275	moverse	/moˈβeɾse/
6276	movilidad	/moβiliˈðað/
6277	nombramiento	/nombɾaˈmjento/
6278	ochenta	/otˈʃenta/
6279	ofensiva	/ofenˈsiβa/
6280	open	/ˈopen/
6281	oídos	/oˈiðos/
6282	parcialmente	/paɾsjalˈmente/
6283	peleas	/peˈleas/
6284	pintar	/pinˈtaɾ/
6285	plana	/ˈplana/
6286	pongas	/ˈpoŋɡas/
6287	preocupaciones	/pɾeokupaˈsjones/
6288	prestado	/pɾesˈtaðo/
6289	protege	/pɾoˈtexe/
6290	proveedor	/pɾoβeeˈðoɾ/
6291	proyección	/pɾoʝeksiˈon/
6292	pudimos	/puˈðimos/
6293	quema	/ˈkema/
6294	rata	/ˈrata/
6295	ray	/raˈi/
6296	recinto	/reˈsinto/
6297	recorrer	/rekoˈreɾ/
6298	relevancia	/releˈβansja/
6299	rendir	/renˈdiɾ/
6300	restauración	/restauɾasiˈon/
6301	rodillas	/roˈðiʝas/
6302	ruptura	/rupˈtuɾa/
6303	sacando	/saˈkando/
6304	saldo	/ˈsaldo/
6305	saltar	/salˈtaɾ/
6306	sanción	/sansiˈon/
6307	tablas	/ˈtaβlas/
6308	tanque	/ˈtanke/
6309	tarifa	/taˈɾifa/
6310	tremenda	/tɾeˈmenda/
6311	viaja	/ˈbjaxa/
6312	victorias	/bikˈtoɾjas/
6313	vigencia	/biˈxensja/
6314	viuda	/ˈbjuða/
6315	volvemos	/bolˈβemos/
6316	vuestras	/buˈestɾas/
6317	wifi	/ˈwifi/
6318	abarca	/aˈβaɾka/
6319	aguirre	/aˈɣire/
6320	ahorita	/aoˈɾita/
6321	aislamiento	/aislaˈmjento/
6322	alcaldía	/alkalˈdia/
6323	amarilla	/amaˈɾiʝa/
6324	aprovechando	/apɾoβetˈʃando/
6325	buque	/ˈbuke/
6326	burla	/ˈbuɾla/
6327	carros	/ˈkaros/
6328	compartido	/kompaɾˈtiðo/
6329	computadoras	/komputaˈðoɾas/
6330	conductores	/kondukˈtoɾes/
6331	conectado	/konekˈtaðo/
6332	conectar	/konekˈtaɾ/
6333	contemporánea	/kontempoˈɾanea/
6334	cuida	/kuˈiða/
6335	cumpliendo	/kumˈpljendo/
6336	dejará	/dexaˈɾa/
6337	desarrollados	/desaroˈʝaðos/
6338	desarrollando	/desaroˈʝando/
6339	dominante	/domiˈnante/
6340	ejemplar	/exemˈplaɾ/
6341	empiece	/emˈpjese/
6342	entendemos	/entenˈdemos/
6343	escape	/esˈkape/
6344	escritora	/eskɾiˈtoɾa/
6345	espectro	/esˈpektɾo/
6346	estarían	/estaˈɾian/
6347	etiquetas	/etiˈketas/
6348	eventualmente	/eβentualˈmente/
6349	excelentes	/eksseˈlentes/
6350	externos	/eksˈteɾnos/
6351	farc	/faɾk/
6352	fatal	/faˈtal/
6353	firmó	/fiɾˈmo/
6354	fundado	/funˈdaðo/
6355	fundamentalmente	/fundamentalˈmente/
6356	fusión	/fusiˈon/
6357	futuras	/fuˈtuɾas/
6358	generan	/xeˈneɾan/
6359	golf	/ɡolf/
6360	green	/ˈɡɾeen/
6361	halla	/ˈaʝa/
6362	id	/ið/
6363	implementar	/implemenˈtaɾ/
6364	incorporación	/inkoɾpoɾasiˈon/
6365	informaciones	/infoɾmaˈsjones/
6366	ing	/iŋɡ/
6367	iniciales	/iniˈsjales/
6368	insultos	/inˈsultos/
6369	intervenir	/inteɾβeˈniɾ/
6370	invito	/imˈbito/
6371	ip	/ip/
6372	latinoamericanos	/latinoameɾiˈkanos/
6373	lazos	/ˈlasos/
6374	manifiesta	/maniˈfjesta/
6375	messi	/ˈmessi/
6376	modalidad	/moðaliˈðað/
6377	monasterio	/monasˈteɾjo/
6378	muchísimas	/mutˈʃisimas/
6379	ofreciendo	/ofɾeˈsjendo/
6380	opina	/oˈpina/
6381	orquesta	/oɾˈkesta/
6382	palmas	/ˈpalmas/
6383	papi	/ˈpapi/
6384	pdf	/pðf/
6385	pedidos	/peˈðiðos/
